profile_idx,phase,tool,dataset,orig_Age,cf_Age,changed_Age,orig_Sex,cf_Sex,changed_Sex,orig_Job,cf_Job,changed_Job,orig_Housing,cf_Housing,changed_Housing,orig_Credit_Amount,cf_Credit_Amount,changed_Credit_Amount,orig_Duration_Months,cf_Duration_Months,changed_Duration_Months,orig_Saving_Account,cf_Saving_Account,changed_Saving_Account,orig_Checking_Account,cf_Checking_Account,changed_Checking_Account,orig_Num_Credits,cf_Num_Credits,changed_Num_Credits,model,orig_Education,cf_Education,changed_Education,orig_Marriage,cf_Marriage,changed_Marriage,orig_Credit_Limit,cf_Credit_Limit,changed_Credit_Limit,orig_Bill_Amt1,cf_Bill_Amt1,changed_Bill_Amt1,orig_Pay_Amt1,cf_Pay_Amt1,changed_Pay_Amt1,orig_Pay_Status1,cf_Pay_Status1,changed_Pay_Status1,orig_Utilization_Ratio,cf_Utilization_Ratio,changed_Utilization_Ratio
33,2,DiCE,Taiwan_Credit,52.0,52.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,10000.0,10000.0,False,3475.0,3475.0,False,1100.0,1100.0,False,2.0,-0.3,True,0.3475,0.3475,False
33,2,DiCE,Taiwan_Credit,52.0,52.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,10000.0,10000.0,False,3475.0,3475.0,False,1100.0,1100.0,False,2.0,0.5,True,0.3475,2.7,True
33,2,DiCE,Taiwan_Credit,52.0,52.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,10000.0,10000.0,False,3475.0,3475.0,False,1100.0,1100.0,False,2.0,0.6,True,0.3475,5.5,True
33,2,DiCE,Taiwan_Credit,52.0,52.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,10000.0,10000.0,False,3475.0,3475.0,False,1100.0,1100.0,False,2.0,-2.0,True,0.3475,3.7,True
34,2,DiCE,Taiwan_Credit,24.0,24.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,20000.0,False,15846.0,-95136.1,True,1000.0,1000.0,False,3.0,7.8,True,0.7923,0.7923,False
34,2,DiCE,Taiwan_Credit,24.0,24.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,20000.0,False,15846.0,15846.0,False,1000.0,1000.0,False,3.0,1.1,True,0.7923,0.7923,False
34,2,DiCE,Taiwan_Credit,24.0,24.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,20000.0,False,15846.0,15846.0,False,1000.0,336520.2,True,3.0,1.3,True,0.7923,0.7923,False
34,2,DiCE,Taiwan_Credit,24.0,24.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,20000.0,False,15846.0,15846.0,False,1000.0,1000.0,False,3.0,-0.0,True,0.7923,3.8,True
34,2,DiCE,Taiwan_Credit,24.0,24.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,20000.0,False,15846.0,306654.7,True,1000.0,1000.0,False,3.0,-0.2,True,0.7923,0.7923,False
35,2,DiCE,Taiwan_Credit,53.0,53.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,5.5,True,1.0,1.0,False,130000.0,130000.0,False,109994.0,109994.0,False,17100.0,474819.3,True,2.0,2.0,False,0.8461076923076923,0.8461076923076923,False
35,2,DiCE,Taiwan_Credit,53.0,53.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,130000.0,880743.2,True,109994.0,109994.0,False,17100.0,17100.0,False,2.0,-1.7,True,0.8461076923076923,0.8461076923076923,False
35,2,DiCE,Taiwan_Credit,53.0,53.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,130000.0,130000.0,False,109994.0,109994.0,False,17100.0,17100.0,False,2.0,-1.0,True,0.8461076923076923,0.8461076923076923,False
35,2,DiCE,Taiwan_Credit,53.0,53.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,4.7,True,1.0,1.0,False,130000.0,130000.0,False,109994.0,109994.0,False,17100.0,17946.0,True,2.0,2.0,False,0.8461076923076923,0.8461076923076923,False
35,2,DiCE,Taiwan_Credit,53.0,53.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,4.1,True,1.0,1.0,False,130000.0,130000.0,False,109994.0,109994.0,False,17100.0,392729.7,True,2.0,2.0,False,0.8461076923076923,0.8461076923076923,False
36,2,DiCE,Taiwan_Credit,32.0,32.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,150000.0,969574.9,True,3354.0,3354.0,False,0.0,54340.0,True,2.0,2.0,False,0.02236,0.02236,False
36,2,DiCE,Taiwan_Credit,32.0,32.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,4.5,True,2.0,2.0,False,150000.0,150000.0,False,3354.0,3354.0,False,0.0,0.0,False,2.0,4.1,True,0.02236,0.02236,False
36,2,DiCE,Taiwan_Credit,32.0,32.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,150000.0,150000.0,False,3354.0,-57349.6,True,0.0,0.0,False,2.0,2.0,False,0.02236,0.02236,False
36,2,DiCE,Taiwan_Credit,32.0,32.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,150000.0,150000.0,False,3354.0,947485.0,True,0.0,0.0,False,2.0,2.0,False,0.02236,6.4,True
36,2,DiCE,Taiwan_Credit,32.0,32.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,150000.0,150000.0,False,3354.0,452134.2,True,0.0,95103.1,True,2.0,2.0,False,0.02236,0.02236,False
37,2,DiCE,Taiwan_Credit,61.0,61.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,504884.3,True,18828.0,18828.0,False,1400.0,1400.0,False,2.0,1.2,True,0.9414,0.9414,False
37,2,DiCE,Taiwan_Credit,61.0,61.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,20000.0,False,18828.0,18828.0,False,1400.0,1400.0,False,2.0,0.4,True,0.9414,0.9414,False
37,2,DiCE,Taiwan_Credit,61.0,61.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,20000.0,False,18828.0,18828.0,False,1400.0,1400.0,False,2.0,-1.6,True,0.9414,0.9414,False
37,2,DiCE,Taiwan_Credit,61.0,61.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,20000.0,False,18828.0,18828.0,False,1400.0,1400.0,False,2.0,0.1,True,0.9414,0.9414,False
37,2,DiCE,Taiwan_Credit,61.0,61.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,2.0,2.0,False,20000.0,20000.0,False,18828.0,18828.0,False,1400.0,470223.5,True,2.0,0.3,True,0.9414,0.9414,False
38,2,DiCE,Taiwan_Credit,43.0,43.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,5.6,True,1.0,1.0,False,390000.0,390000.0,False,78658.0,78658.0,False,4514.0,4514.0,False,2.0,2.0,False,0.20168717948717949,0.20168717948717949,False
38,2,DiCE,Taiwan_Credit,43.0,43.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,5.0,True,1.0,1.0,False,390000.0,390000.0,False,78658.0,78658.0,False,4514.0,4514.0,False,2.0,2.0,False,0.20168717948717949,0.20168717948717949,False
38,2,DiCE,Taiwan_Credit,43.0,43.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,390000.0,999331.3,True,78658.0,78658.0,False,4514.0,4514.0,False,2.0,0.5,True,0.20168717948717949,0.20168717948717949,False
38,2,DiCE,Taiwan_Credit,43.0,43.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,390000.0,390000.0,False,78658.0,78658.0,False,4514.0,4514.0,False,2.0,-1.9,True,0.20168717948717949,2.8,True
38,2,DiCE,Taiwan_Credit,43.0,43.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,5.1,True,1.0,1.0,False,390000.0,390000.0,False,78658.0,78658.0,False,4514.0,4514.0,False,2.0,2.0,False,0.20168717948717949,0.20168717948717949,False
39,2,DiCE,Taiwan_Credit,21.0,21.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,4.3,True,2.0,2.0,False,30000.0,30000.0,False,30769.0,520990.1,True,0.0,0.0,False,2.0,2.0,False,1.0256333333333334,1.0256333333333334,False
39,2,DiCE,Taiwan_Credit,21.0,21.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,30000.0,30000.0,False,30769.0,46734.9,True,0.0,0.0,False,2.0,-0.4,True,1.0256333333333334,1.0256333333333334,False
39,2,DiCE,Taiwan_Credit,21.0,21.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,30000.0,30000.0,False,30769.0,-65485.8,True,0.0,285684.3,True,2.0,2.0,False,1.0256333333333334,1.0256333333333334,False
39,2,DiCE,Taiwan_Credit,21.0,21.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,3.9,True,2.0,2.0,False,30000.0,30000.0,False,30769.0,30769.0,False,0.0,305798.1,True,2.0,2.0,False,1.0256333333333334,1.0256333333333334,False
39,2,DiCE,Taiwan_Credit,21.0,21.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,5.2,True,2.0,2.0,False,30000.0,30000.0,False,30769.0,956244.4,True,0.0,0.0,False,2.0,2.0,False,1.0256333333333334,1.0256333333333334,False
40,2,DiCE,Taiwan_Credit,26.0,26.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,50000.0,503820.4,True,24724.0,24724.0,False,25000.0,25000.0,False,2.0,2.0,False,0.49448,1.7,True
40,2,DiCE,Taiwan_Credit,26.0,26.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,4.6,True,2.0,2.0,False,50000.0,50000.0,False,24724.0,257990.6,True,25000.0,25000.0,False,2.0,2.0,False,0.49448,0.49448,False
40,2,DiCE,Taiwan_Credit,26.0,26.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,50000.0,111224.4,True,24724.0,24724.0,False,25000.0,25000.0,False,2.0,2.0,False,0.49448,-0.4,True
40,2,DiCE,Taiwan_Credit,26.0,26.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,4.9,True,2.0,2.0,False,50000.0,50000.0,False,24724.0,24724.0,False,25000.0,345064.5,True,2.0,2.0,False,0.49448,0.49448,False
40,2,DiCE,Taiwan_Credit,26.0,26.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,50000.0,543125.2,True,24724.0,24724.0,False,25000.0,25000.0,False,2.0,2.0,False,0.49448,0.49448,False
41,2,DiCE,Taiwan_Credit,26.0,26.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,2.0,True,2.0,2.0,False,50000.0,50000.0,False,47068.0,47068.0,False,0.0,0.0,False,2.0,2.0,False,0.94136,2.8,True
41,2,DiCE,Taiwan_Credit,26.0,26.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,6.0,True,2.0,2.0,False,50000.0,50000.0,False,47068.0,252089.2,True,0.0,0.0,False,2.0,2.0,False,0.94136,0.94136,False
41,2,DiCE,Taiwan_Credit,26.0,26.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,50000.0,50000.0,False,47068.0,830646.0,True,0.0,433657.6,True,2.0,2.0,False,0.94136,0.94136,False
41,2,DiCE,Taiwan_Credit,26.0,26.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,50000.0,50000.0,False,47068.0,47068.0,False,0.0,0.0,False,2.0,8.0,True,0.94136,3.8,True
41,2,DiCE,Taiwan_Credit,26.0,26.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,50000.0,50000.0,False,47068.0,710609.0,True,0.0,186533.4,True,2.0,2.0,False,0.94136,0.94136,False
42,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,20000.0,20000.0,False,2400.0,2400.0,False,0.0,0.0,False,2.0,0.8,True,0.12,0.12,False
42,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,3.9,True,2.0,2.0,False,20000.0,20000.0,False,2400.0,2400.0,False,0.0,245735.6,True,2.0,2.0,False,0.12,0.12,False
42,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,20000.0,20000.0,False,2400.0,2400.0,False,0.0,173302.6,True,2.0,0.6,True,0.12,0.12,False
42,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,20000.0,20000.0,False,2400.0,2400.0,False,0.0,0.0,False,2.0,0.6,True,0.12,2.1,True
42,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,20000.0,915099.6,True,2400.0,2400.0,False,0.0,0.0,False,2.0,-1.0,True,0.12,0.12,False
43,2,DiCE,Taiwan_Credit,29.0,29.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,60000.0,727864.4,True,47631.0,47631.0,False,2000.0,2000.0,False,2.0,1.5,True,0.79385,0.79385,False
43,2,DiCE,Taiwan_Credit,29.0,29.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,60000.0,898756.2,True,47631.0,47631.0,False,2000.0,2000.0,False,2.0,2.0,False,0.79385,3.1,True
43,2,DiCE,Taiwan_Credit,29.0,29.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,60000.0,60000.0,False,47631.0,47631.0,False,2000.0,2000.0,False,2.0,0.5,True,0.79385,2.0,True
43,2,DiCE,Taiwan_Credit,29.0,29.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,60000.0,163830.6,True,47631.0,47631.0,False,2000.0,2000.0,False,2.0,2.0,False,0.79385,5.5,True
43,2,DiCE,Taiwan_Credit,29.0,29.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,2.0,2.0,False,60000.0,514175.7,True,47631.0,47631.0,False,2000.0,2000.0,False,2.0,2.0,False,0.79385,4.3,True
44,2,DiCE,Taiwan_Credit,47.0,47.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,20000.0,20000.0,False,17772.0,17772.0,False,1300.0,1300.0,False,3.0,0.3,True,0.8886,0.2,True
44,2,DiCE,Taiwan_Credit,47.0,47.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,20000.0,892199.4,True,17772.0,17772.0,False,1300.0,1300.0,False,3.0,0.3,True,0.8886,0.8886,False
44,2,DiCE,Taiwan_Credit,47.0,47.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,20000.0,20000.0,False,17772.0,17772.0,False,1300.0,1300.0,False,3.0,0.7,True,0.8886,0.8886,False
44,2,DiCE,Taiwan_Credit,47.0,47.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,20000.0,20000.0,False,17772.0,17772.0,False,1300.0,1300.0,False,3.0,1.0,True,0.8886,0.8886,False
44,2,DiCE,Taiwan_Credit,47.0,47.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,20000.0,20000.0,False,17772.0,534665.9,True,1300.0,1300.0,False,3.0,0.4,True,0.8886,0.8886,False
45,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,30000.0,30000.0,False,15003.0,946619.3,True,1500.0,392677.0,True,2.0,2.0,False,0.5001,0.5001,False
45,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,30000.0,30000.0,False,15003.0,15003.0,False,1500.0,342545.0,True,2.0,-1.8,True,0.5001,0.5001,False
45,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,30000.0,616933.3,True,15003.0,15003.0,False,1500.0,1500.0,False,2.0,0.1,True,0.5001,0.5001,False
45,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,30000.0,391537.6,True,15003.0,15003.0,False,1500.0,50552.2,True,2.0,2.0,False,0.5001,0.5001,False
45,2,DiCE,Taiwan_Credit,23.0,23.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,30000.0,30000.0,False,15003.0,612801.1,True,1500.0,94783.7,True,2.0,2.0,False,0.5001,0.5001,False
46,2,DiCE,Taiwan_Credit,42.0,42.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,10000.0,10000.0,False,9013.0,9013.0,False,0.0,0.0,False,2.0,1.4,True,0.9013,0.9013,False
46,2,DiCE,Taiwan_Credit,42.0,42.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,10000.0,10000.0,False,9013.0,303056.2,True,0.0,0.0,False,2.0,-0.1,True,0.9013,0.9013,False
46,2,DiCE,Taiwan_Credit,42.0,42.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,10000.0,479635.5,True,9013.0,9013.0,False,0.0,0.0,False,2.0,-0.5,True,0.9013,0.9013,False
46,2,DiCE,Taiwan_Credit,42.0,42.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,10000.0,10000.0,False,9013.0,9013.0,False,0.0,0.0,False,2.0,-0.9,True,0.9013,6.5,True
46,2,DiCE,Taiwan_Credit,42.0,42.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,3.0,3.0,False,1.0,1.0,False,10000.0,10000.0,False,9013.0,9013.0,False,0.0,473169.4,True,2.0,0.7,True,0.9013,0.9013,False
47,2,DiCE,Taiwan_Credit,32.0,32.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,1.0,1.0,False,240000.0,240000.0,False,209368.0,209368.0,False,0.0,438022.3,True,2.0,2.0,False,0.8723666666666666,-0.5,True
47,2,DiCE,Taiwan_Credit,32.0,32.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,4.5,True,1.0,1.0,False,240000.0,240000.0,False,209368.0,209368.0,False,0.0,23414.6,True,2.0,2.0,False,0.8723666666666666,0.8723666666666666,False
47,2,DiCE,Taiwan_Credit,32.0,32.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,1.0,1.0,False,240000.0,407430.2,True,209368.0,209368.0,False,0.0,0.0,False,2.0,0.3,True,0.8723666666666666,0.8723666666666666,False
47,2,DiCE,Taiwan_Credit,32.0,32.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,1.0,1.0,False,240000.0,240000.0,False,209368.0,209368.0,False,0.0,0.0,False,2.0,-0.3,True,0.8723666666666666,0.8723666666666666,False
47,2,DiCE,Taiwan_Credit,32.0,32.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,1.0,1.0,False,240000.0,240000.0,False,209368.0,209368.0,False,0.0,0.0,False,2.0,0.8,True,0.8723666666666666,0.8723666666666666,False
48,2,DiCE,Taiwan_Credit,52.0,52.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,4.3,True,1.0,1.0,False,150000.0,150000.0,False,131953.0,131953.0,False,8100.0,477010.8,True,2.0,2.0,False,0.8796866666666666,0.8796866666666666,False
48,2,DiCE,Taiwan_Credit,52.0,52.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,150000.0,150000.0,False,131953.0,131953.0,False,8100.0,185673.9,True,2.0,-1.7,True,0.8796866666666666,0.8796866666666666,False
48,2,DiCE,Taiwan_Credit,52.0,52.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,4.4,True,1.0,1.0,False,150000.0,150000.0,False,131953.0,131953.0,False,8100.0,191613.7,True,2.0,2.0,False,0.8796866666666666,0.8796866666666666,False
48,2,DiCE,Taiwan_Credit,52.0,52.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,150000.0,150000.0,False,131953.0,131953.0,False,8100.0,264501.4,True,2.0,-1.8,True,0.8796866666666666,0.8796866666666666,False
48,2,DiCE,Taiwan_Credit,52.0,52.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,150000.0,150000.0,False,131953.0,131953.0,False,8100.0,8100.0,False,2.0,-1.2,True,0.8796866666666666,0.8796866666666666,False
49,2,DiCE,Taiwan_Credit,40.0,40.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,5.6,True,3.0,3.0,False,30000.0,340401.9,True,2922.0,2922.0,False,1000.0,1000.0,False,2.0,2.0,False,0.0974,0.0974,False
49,2,DiCE,Taiwan_Credit,40.0,40.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,3.0,3.0,False,30000.0,30000.0,False,2922.0,828683.7,True,1000.0,1000.0,False,2.0,-1.6,True,0.0974,0.0974,False
49,2,DiCE,Taiwan_Credit,40.0,40.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,3.0,3.0,False,30000.0,30000.0,False,2922.0,553292.1,True,1000.0,462179.6,True,2.0,2.0,False,0.0974,0.0974,False
49,2,DiCE,Taiwan_Credit,40.0,40.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,1.7,True,3.0,3.0,False,30000.0,30000.0,False,2922.0,2922.0,False,1000.0,1000.0,False,2.0,0.3,True,0.0974,0.0974,False
49,2,DiCE,Taiwan_Credit,40.0,40.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,3.0,3.0,False,30000.0,30000.0,False,2922.0,2922.0,False,1000.0,1000.0,False,2.0,1.2,True,0.0974,0.0974,False
0,3,DiCE,Taiwan_Credit,48.0,48.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,280000.0,796122.2,True,9511.0,9511.0,False,35852.0,35852.0,False,2.0,-0.7,True,0.03396785714285714,0.03396785714285714,False
0,3,DiCE,Taiwan_Credit,48.0,48.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,280000.0,280000.0,False,9511.0,441628.7,True,35852.0,35852.0,False,2.0,0.8,True,0.03396785714285714,0.03396785714285714,False
0,3,DiCE,Taiwan_Credit,48.0,48.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,280000.0,280000.0,False,9511.0,9511.0,False,35852.0,35852.0,False,2.0,0.9,True,0.03396785714285714,0.03396785714285714,False
0,3,DiCE,Taiwan_Credit,48.0,48.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,2.0,False,1.0,1.0,False,280000.0,761726.2,True,9511.0,9511.0,False,35852.0,35852.0,False,2.0,-1.6,True,0.03396785714285714,0.03396785714285714,False
0,3,DiCE,Taiwan_Credit,48.0,48.0,False,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,2.0,0.2,True,1.0,1.0,False,280000.0,280000.0,False,9511.0,9511.0,False,35852.0,35852.0,False,2.0,-1.6,True,0.03396785714285714,0.03396785714285714,False
1,3,DiCE,Taiwan_Credit,33.0,33.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,1.0,False,2.0,2.0,False,80000.0,80000.0,False,98677.0,98677.0,False,0.0,331165.0,True,2.0,2.0,False,1.2334625,-0.1,True
1,3,DiCE,Taiwan_Credit,33.0,33.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,0.1,True,2.0,2.0,False,80000.0,80000.0,False,98677.0,98677.0,False,0.0,32048.8,True,2.0,2.0,False,1.2334625,1.2334625,False
1,3,DiCE,Taiwan_Credit,33.0,33.0,False,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,RandomForest,1.0,0.2,True,2.0,2.0,False,80000.0,80000.0,False,98677.0,98677.0,False,0.0,0.0,False,2.0,2.0,False,1.2334625,4.9,True
